"LEA.Name","School.Code","School.Name","SBE.District","SPG.Grade","SPG.Score","Reading.SPG.Grade","Reading..SPG.Score","Math.SPG.Grade","Math.SPG.Score","EVAAS.Growth.Status","EVAAS.Growth.Score","Overall.Achievement.Score.99","Read.Score.99","Math.Score.99","Science.Score.99","Math.I.Score.99","English.II.Score.99","Biology.Score.99","The.ACT.Score.99","ACT.WorkKeys.Score.99","Math.Course.Rigor.Score.99","Cohort.Grad.Rate.Std.Score.99","State.Gap.Compared"
"Onslow County Schools","670308","Blue Creek Elementary","Southeast","C",56,"C",57,"D",52,"NotMet",67.3,53,53,48,67,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670310","Carolina Forest Elementary","Southeast","B",70,"C",69,"C",67,"Met",74.9,69,67,66,83,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670312","Clyde Erwin Elementary","Southeast","D",53,"D",53,"D",54,"NotMet",67.3,49,49,49,51,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670314","Dixon Elementary","Southeast","B",74,"B",73,"C",69,"Exceeded",85.2,71,69,68,86,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670318","Dixon Middle","Southeast","D",53,"C",58,"D",47,"NotMet",63.3,51,54,40,70,67,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670320","Dixon High","Southeast","B",70,"",NA,"",NA,"Met",75.4,69,NA,NA,NA,50,50,64,65,80,99,89,""
"Onslow County Schools","670321","Hunters Creek Elementary","Southeast","C",67,"C",63,"C",62,"Met",84.8,63,59,57,94,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670322","Hunters Creek Middle","Southeast","D",45,"D",51,"F",33,"NotMet",55.3,43,47,27,73,69,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670323","Jacksonville Commons Elem","Southeast","C",59,"C",59,"C",58,"NotMet",64.8,57,56,55,67,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670324","Jacksonville High","Southeast","B",72,"",NA,"",NA,"Exceeded",93.6,67,NA,NA,NA,49,60,56,60,71,99,87,""
"Onslow County Schools","670325","Jacksonville Commons Middle","Southeast","D",47,"D",48,"D",40,"NotMet",62,43,46,31,67,69,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670329","Meadow View Elementary","Southeast","C",61,"C",59,"C",58,"Met",84.4,55,56,51,65,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670330","Morton Elementary","Southeast","C",62,"C",57,"C",60,"Exceeded",87.8,56,51,53,77,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670331","New Bridge Middle","Southeast","C",67,"C",68,"C",56,"Met",84.5,62,64,49,87,99,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670332","Northwoods Elementary","Southeast","C",55,"C",59,"D",51,"Exceeded",85.5,48,53,41,51,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670333","Northside High","Southeast","B",75,"",NA,"",NA,"Exceeded",95,70,NA,NA,NA,56,56,70,54,83,99,93,""
"Onslow County Schools","670335","Queens Creek Elementary","Southeast","C",66,"C",68,"C",63,"Met",73.1,64,65,63,67,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670336","Northwoods Park Middle","Southeast","D",41,"D",50,"F",31,"NotMet",50,39,46,25,61,32,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670337","Richlands Primary","Southeast","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670338","Parkwood Elementary","Southeast","D",54,"C",63,"D",48,"NotMet",59.7,53,62,45,51,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670339","Richlands Elementary","Southeast","D",51,"C",58,"D",48,"NotMet",54.1,51,57,45,48,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670340","Richlands High","Southeast","C",64,"",NA,"",NA,"NotMet",59.9,65,NA,NA,NA,48,57,53,58,72,99,87,""
"Onslow County Schools","670341","Sand Ridge Elementary","Southeast","C",64,"C",64,"C",59,"Met",82.1,59,60,53,75,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670342","Silverdale Elementary","Southeast","D",52,"D",51,"D",51,"Met",72.3,48,46,46,60,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670343","Southwest Elementary","Southeast","C",64,"C",66,"C",60,"Met",74.2,62,63,57,72,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670344","Southwest High","Southeast","C",68,"",NA,"",NA,"Met",71.1,67,NA,NA,NA,47,53,59,51,81,99,86,""
"Onslow County Schools","670345","Southwest Middle","Southeast","C",57,"C",55,"D",43,"Met",74.6,53,53,35,89,99,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670346","Summersill Elementary","Southeast","C",59,"C",60,"D",51,"NotMet",66.7,57,58,49,83,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670347","Stateside Elementary","Southeast","C",59,"C",63,"D",54,"NotMet",57.4,60,63,53,77,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670350","Swansboro Elementary","Southeast","B",70,"C",68,"C",67,"Met",78.3,68,65,67,79,NA,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670351","Swansboro Middle","Southeast","C",62,"C",55,"D",54,"Exceeded",90.5,55,52,44,85,99,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670352","Swansboro High","Southeast","B",70,"",NA,"",NA,"NotMet",57.6,74,NA,NA,NA,49,66,64,65,83,99,91,""
"Onslow County Schools","670356","Trexler Middle","Southeast","D",54,"D",52,"D",43,"NotMet",66.7,51,51,37,83,91,NA,NA,NA,NA,NA,NA,""
"Onslow County Schools","670364","White Oak High","Southeast","B",72,"",NA,"",NA,"Exceeded",86.5,69,NA,NA,NA,48,50,80,48,77,99,94,""
"Orange County Schools","680304","A L Stanback Middle","North Central","C",65,"C",63,"C",60,"Exceeded",85.7,59,58,52,74,99,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680308","Cameron Park Elementary","North Central","B",75,"B",71,"B",75,"Exceeded",89.5,72,68,72,85,NA,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680310","Cedar Ridge High","North Central","C",67,"",NA,"",NA,"NotMet",58.5,69,NA,NA,NA,50,73,49,62,85,94,88,""
"Orange County Schools","680312","Central Elementary","North Central","C",57,"C",56,"C",56,"Exceeded",88.7,49,49,49,51,NA,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680316","Charles W Stanford Middle","North Central","C",65,"C",68,"C",57,"Met",70,63,66,54,72,99,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680324","Efland Cheeks Elementary","North Central","D",51,"D",54,"D",51,"Met",76.7,45,46,45,35,NA,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680327","Gravelly Hill Middle","North Central","C",63,"C",60,"C",60,"Exceeded",95.8,55,54,50,70,99,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680328","Grady Brown Elementary","North Central","C",65,"C",65,"C",64,"Met",81.9,61,62,59,69,NA,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680329","Hillsborough Elementary","North Central","B",71,"B",73,"B",75,"Met",71.5,71,72,76,55,NA,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680330","New Hope Elementary","North Central","C",66,"C",60,"C",69,"Exceeded",90.2,60,54,64,66,NA,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680332","Orange High","North Central","C",66,"",NA,"",NA,"NotMet",66.3,66,NA,NA,NA,53,57,52,60,67,90,90,""
"Orange County Schools","680335","Partnership Academy","North Central","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Orange County Schools","680336","Pathways Elementary","North Central","C",66,"C",64,"C",66,"Met",80.7,62,60,62,68,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681300","Northside Elementary","North Central","C",65,"C",68,"C",66,"NotMet",58.3,66,67,68,60,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681304","Carrboro Elementary","North Central","C",68,"B",73,"C",67,"NotMet",68.5,68,73,64,61,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681305","Carrboro High","North Central","A+NG",87,"",NA,"",NA,"Exceeded",89.9,86,NA,NA,NA,78,89,73,86,84,99,92,"Y"
"Chapel Hill-Carrboro Schools","681308","Chapel Hill High","North Central","A",85,"",NA,"",NA,"Exceeded",89.1,84,NA,NA,NA,75,82,74,86,75,99,92,"Y"
"Chapel Hill-Carrboro Schools","681309","McDougle Middle","North Central","B",80,"B",78,"B",76,"Exceeded",92.2,77,77,73,85,99,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681310","Seawell Elementary","North Central","B",80,"B",81,"B",78,"Met",79,80,81,77,84,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681311","Ephesus Elementary","North Central","B",78,"B",79,"B",75,"Met",78.8,78,79,74,82,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681312","Estes Hills Elementary","North Central","B",72,"B",73,"B",73,"NotMet",63.6,74,75,72,74,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681314","East Chapel Hill High","North Central","A+NG",90,"",NA,"",NA,"Exceeded",98.7,88,NA,NA,NA,80,89,79,88,79,99,93,"Y"
"Chapel Hill-Carrboro Schools","681316","FPG Elementary","North Central","C",65,"C",66,"C",66,"Met",84,60,62,62,53,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681320","Glenwood Elementary","North Central","A+NG",86,"A",85,"A",85,"Exceeded",89.2,86,85,85,89,NA,NA,NA,NA,NA,NA,NA,"Y"
"Chapel Hill-Carrboro Schools","681322","Culbreth Middle","North Central","B",75,"B",72,"B",72,"Met",75.9,75,76,69,84,99,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681324","Phillips Middle","North Central","B",76,"B",76,"B",70,"NotMet",66.9,78,77,72,90,99,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681326","McDougle Elementary","North Central","B",77,"B",76,"B",76,"Met",80.1,76,76,75,79,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681328","UNC Hospital School","North Central","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681330","Scroggs Elementary","North Central","B",80,"B",80,"B",80,"Met",80.7,79,80,80,78,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681332","Morris Grove Elementary","North Central","B",77,"B",76,"B",78,"NotMet",65.6,80,78,81,88,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681334","Rashkis Elementary","North Central","B",78,"B",76,"B",79,"Met",78.3,78,77,79,80,NA,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681336","Smith Middle","North Central","B",80,"B",75,"B",75,"Met",83.7,79,79,73,90,99,NA,NA,NA,NA,NA,NA,""
"Chapel Hill-Carrboro Schools","681338","Phoenix Academy High","North Central","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Pamlico County Schools","690312","Fred A Anderson Elementary","Southeast","C",58,"C",57,"D",52,"Met",77.6,53,53,47,72,NA,NA,NA,NA,NA,NA,NA,""
"Pamlico County Schools","690316","Pamlico County Middle","Southeast","C",61,"C",58,"D",54,"Exceeded",86.9,54,52,47,75,99,NA,NA,NA,NA,NA,NA,""
"Pamlico County Schools","690320","Pamlico County High","Southeast","C",66,"",NA,"",NA,"NotMet",67.3,66,NA,NA,NA,56,53,54,56,70,99,84,""
"Pamlico County Schools","690324","Pamlico County Primary","Southeast","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700306","Central Elementary","Northeast","C",61,"C",59,"C",62,"Met",81,56,55,57,58,NA,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700308","Elizabeth City Middle","Northeast","D",44,"D",52,"F",34,"NotMet",59.9,40,44,28,59,87,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700310","H L Trigg Community","Northeast","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700314","Northside Elementary","Northeast","C",62,"C",62,"C",59,"Met",70,60,57,59,71,NA,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700316","J C Sawyer Elementary","Northeast","C",56,"C",57,"C",55,"Met",72.4,51,52,50,56,NA,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700317","Northeastern High","Northeast","C",64,"",NA,"",NA,"Met",83.9,59,NA,NA,NA,34,57,36,52,78,88,92,""
"Pasquotank County Schools","700318","Pasquotank Elementary","Northeast","D",50,"D",52,"D",50,"Met",73.1,44,46,43,41,NA,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700319","Pasquotank County High","Northeast","C",60,"",NA,"",NA,"Met",81.2,55,NA,NA,NA,31,53,32,47,73,81,86,""
"Pasquotank County Schools","700320","P W Moore Elementary","Northeast","D",41,"D",51,"F",38,"NotMet",61.2,36,43,33,21,NA,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700322","River Road Middle","Northeast","D",48,"D",54,"F",38,"NotMet",59.5,45,48,33,61,95,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700324","Sheep-Harney Elementary","Northeast","D",53,"D",53,"D",52,"Met",82.7,46,45,47,48,NA,NA,NA,NA,NA,NA,NA,""
"Pasquotank County Schools","700328","Weeksville Elementary","Northeast","B",70,"C",66,"C",69,"Met",83,67,63,65,81,NA,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710312","Burgaw Elementary","Southeast","C",57,"C",55,"C",55,"Met",84.2,50,48,48,61,NA,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710316","Burgaw Middle","Southeast","D",46,"D",47,"F",36,"Met",83.9,37,39,24,70,NA,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710318","Cape Fear Elementary","Southeast","C",66,"C",62,"C",67,"Exceeded",95.9,59,54,61,64,NA,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710320","Cape Fear Middle","Southeast","D",54,"D",51,"D",43,"Met",83.2,46,45,33,81,79,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710321","Heide Trask High","Southeast","C",64,"",NA,"",NA,"Met",72.8,62,NA,NA,NA,53,43,39,57,70,99,87,""
"Pender County Schools","710323","North Topsail Elementary","Southeast","B",72,"C",68,"B",76,"Exceeded",89,68,64,72,66,NA,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710324","Malpass Corner Elementary","Southeast","D",54,"D",50,"C",56,"Met",81.7,47,42,52,47,NA,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710326","Pender High","Southeast","C",64,"",NA,"",NA,"Met",75.3,61,NA,NA,NA,44,49,38,47,75,99,85,""
"Pender County Schools","710327","Pender Early College High","Southeast","A",91,"",NA,"",NA,"Exceeded",93.3,90,NA,NA,NA,85,88,87,92,NA,99,91,"N"
"Pender County Schools","710328","Penderlea Elementary","Southeast","C",58,"C",61,"D",53,"Met",80.4,53,55,48,64,86,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710332","Rocky Point Elementary","Southeast","D",52,"D",43,"C",57,"Exceeded",87.5,43,34,49,57,NA,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710342","Topsail High","Southeast","B",81,"",NA,"",NA,"Exceeded",86.7,80,NA,NA,NA,63,74,72,79,78,99,95,""
"Pender County Schools","710344","Topsail Elementary","Southeast","B",80,"B",78,"B",75,"Exceeded",91.8,77,76,73,92,NA,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710346","Topsail Middle","Southeast","B",74,"B",72,"C",69,"Exceeded",91.7,70,70,64,84,99,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710347","South Topsail Elementary","Southeast","B",76,"B",74,"B",78,"Exceeded",86.8,74,73,74,74,NA,NA,NA,NA,NA,NA,NA,""
"Pender County Schools","710348","West Pender Middle","Southeast","D",49,"D",47,"D",43,"Exceeded",89.1,39,38,31,63,NA,NA,NA,NA,NA,NA,NA,""
"Perquimans County Schools","720304","Perquimans Central","Northeast","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Perquimans County Schools","720312","Hertford Grammar","Northeast","C",62,"C",58,"C",61,"Met",75.3,59,53,61,72,NA,NA,NA,NA,NA,NA,NA,""
"Perquimans County Schools","720316","Perquimans County High","Northeast","C",60,"",NA,"",NA,"NotMet",54.4,61,NA,NA,NA,42,46,45,55,77,99,91,""
"Perquimans County Schools","720320","Perquimans County Middle","Northeast","D",43,"D",44,"F",33,"NotMet",50,41,41,29,63,78,NA,NA,NA,NA,NA,NA,""
"Person County Schools","730332","Helena Elementary","North Central","B",83,"B",80,"B",80,"Exceeded",94.2,80,77,80,91,NA,NA,NA,NA,NA,NA,NA,""
"Person County Schools","730334","North Elementary","North Central","D",41,"F",36,"D",41,"Met",83.9,31,26,30,50,NA,NA,NA,NA,NA,NA,NA,""
"Person County Schools","730340","North End Elementary","North Central","C",67,"C",61,"C",67,"Exceeded",92.6,60,55,61,72,NA,NA,NA,NA,NA,NA,NA,""
"Person County Schools","730344","Northern Middle","North Central","D",46,"D",48,"D",42,"NotMet",54.9,43,45,37,49,99,NA,NA,NA,NA,NA,NA,""
"Person County Schools","730348","Oak Lane Elementary","North Central","B",70,"C",68,"C",68,"Met",84.8,66,64,64,78,NA,NA,NA,NA,NA,NA,NA,""
"Person County Schools","730352","Person High","North Central","C",62,"",NA,"",NA,"NotMet",65.5,62,NA,NA,NA,41,55,45,57,75,99,79,""
"Person County Schools","730354","Stories Creek Elementary","North Central","B",74,"B",72,"B",76,"Met",83.5,71,69,74,70,NA,NA,NA,NA,NA,NA,NA,""
"Person County Schools","730356","South Elementary","North Central","D",40,"D",40,"D",45,"NotMet",65.9,33,31,39,22,NA,NA,NA,NA,NA,NA,NA,""
"Person County Schools","730360","Southern Middle","North Central","D",50,"D",52,"D",40,"NotMet",58.4,48,47,36,79,99,NA,NA,NA,NA,NA,NA,""
"Person County Schools","730368","Woodland Elementary","North Central","B",79,"B",74,"B",81,"Exceeded",86.4,78,71,81,91,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740302","A G Cox Middle","Northeast","C",62,"C",62,"C",56,"Exceeded",85.8,56,56,50,65,91,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740304","Ayden Elementary","Northeast","C",56,"D",53,"C",56,"Met",76.2,51,49,50,65,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740308","Ayden Middle","Northeast","C",60,"C",63,"D",53,"Exceeded",89.8,53,56,44,58,99,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740309","Ayden-Grifton High","Northeast","D",52,"",NA,"",NA,"NotMet",56.4,51,NA,NA,NA,35,38,25,42,55,99,81,""
"Pitt County Schools","740310","Belvoir Elementary","Northeast","D",47,"D",44,"D",47,"Exceeded",87.6,37,34,38,47,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740320","Bethel Elementary","Northeast","C",55,"D",52,"D",52,"Exceeded",89.5,46,43,44,53,99,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740324","C M Eppes Middle","Northeast","D",46,"D",47,"F",36,"Met",79.9,38,38,27,53,88,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740330","Creekside Elementary","Northeast","C",57,"C",56,"C",58,"Exceeded",86.8,49,48,51,50,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740332","Chicod","Northeast","B",72,"C",67,"B",70,"Met",84.4,69,66,66,81,99,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740333","D H Conley High","Northeast","B",72,"",NA,"",NA,"Met",75.7,71,NA,NA,NA,61,60,59,61,79,94,90,""
"Pitt County Schools","740334","Falkland Elementary","Northeast","F",37,"F",37,"D",43,"NotMet",61.6,31,28,37,24,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740336","Eastern Elementary","Northeast","C",67,"C",63,"C",64,"Exceeded",87.3,62,56,60,82,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740337","E B Aycock Middle","Northeast","D",53,"D",53,"D",44,"Exceeded",90.5,44,45,33,58,88,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740338","Elmhurst Elementary","Northeast","D",53,"C",57,"C",58,"NotMet",59.1,51,54,55,32,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740340","Farmville Middle","Northeast","C",55,"C",58,"D",47,"Exceeded",85.7,47,50,38,53,99,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740344","Farmville Central High","Northeast","C",61,"",NA,"",NA,"Met",80.9,57,NA,NA,NA,34,44,41,42,68,99,82,""
"Pitt County Schools","740352","Grifton","Northeast","D",42,"D",43,"F",37,"Met",82,32,33,26,41,58,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740358","G R Whitfield","Northeast","C",57,"C",58,"C",56,"Met",80.5,51,51,49,55,77,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740360","H B Sugg Elementary","Northeast","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740362","Hope Middle","Northeast","B",80,"B",77,"B",75,"Exceeded",100,75,74,70,84,99,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740366","Junius H Rose High","Northeast","C",66,"",NA,"",NA,"Met",83.5,61,NA,NA,NA,46,48,46,61,65,92,76,""
"Pitt County Schools","740368","Lakeforest Elementary","Northeast","D",46,"D",49,"D",43,"Exceeded",90.2,35,39,32,32,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740374","North Pitt High","Northeast","C",61,"",NA,"",NA,"Exceeded",85.3,55,NA,NA,NA,59,31,28,34,66,99,80,""
"Pitt County Schools","740375","Northwest Elementary","Northeast","D",47,"D",46,"D",53,"NotMet",58.5,44,38,51,39,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740376","Pactolus","Northeast","D",46,"D",40,"D",46,"Exceeded",93,34,29,33,50,50,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740378","Vidant Health","Northeast","F",15,"F",14,"F",14,"",NA,15,14,14,25,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740379","Ridgewood Elementary","Northeast","B",74,"B",73,"B",71,"Met",83.7,72,69,71,82,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740380","W H Robinson Elementary","Northeast","C",56,"D",52,"C",55,"Met",81.6,49,47,47,63,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740386","Sam D Bundy Elementary","Northeast","C",61,"C",55,"C",62,"Exceeded",89.7,54,49,55,68,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740388","South Central High","Northeast","C",63,"",NA,"",NA,"Met",73.4,61,NA,NA,NA,39,50,54,49,63,93,85,""
"Pitt County Schools","740390","South Greenville Elementary","Northeast","F",35,"F",39,"F",34,"NotMet",68.9,27,29,25,26,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740396","Stokes","Northeast","D",51,"D",49,"D",47,"NotMet",59.5,49,46,43,66,94,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740400","Wahl Coates Elementary","Northeast","C",58,"D",53,"C",60,"Exceeded",88,50,47,52,55,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740402","Wellcome Middle","Northeast","D",51,"D",52,"D",48,"Met",83.7,43,43,40,45,94,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740404","Wintergreen Intermediate","Northeast","B",76,"B",71,"B",78,"Met",83.2,74,69,77,80,NA,NA,NA,NA,NA,NA,NA,""
"Pitt County Schools","740406","Wintergreen Primary","Northeast","I",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"Polk County Schools","750304","Tryon Elementary School","Western","B",78,"B",76,"B",79,"Exceeded",87,76,74,79,78,NA,NA,NA,NA,NA,NA,NA,""
"Polk County Schools","750314","Polk Central Elementary School","Western","B",82,"B",81,"B",82,"Met",82.3,81,80,84,78,NA,NA,NA,NA,NA,NA,NA,""
"Polk County Schools","750317","Polk County Early College","Western","B",83,"",NA,"",NA,"Met",79.1,84,NA,NA,NA,77,78,71,89,NA,99,99,""
"Polk County Schools","750318","Polk County High School","Western","B",74,"",NA,"",NA,"NotMet",65.6,76,NA,NA,NA,71,69,57,70,84,99,89,""
"Polk County Schools","750319","Polk County Middle School","Western","B",71,"B",71,"C",64,"Met",76.8,69,71,60,83,99,NA,NA,NA,NA,NA,NA,""
"Polk County Schools","750320","Saluda Elementary School","Western","A",85,"B",82,"A",85,"Met",81.7,86,82,85,99,NA,NA,NA,NA,NA,NA,NA,"N"
"Polk County Schools","750328","Sunny View Elementary School","Western","C",68,"C",68,"C",63,"Met",74.6,66,64,63,86,NA,NA,NA,NA,NA,NA,NA,""
"Randolph County Schools","760304","Archdale Elementary","Piedmont-Triad","C",62,"C",61,"C",59,"Exceeded",85.5,56,55,53,69,NA,NA,NA,NA,NA,NA,NA,""
"Randolph County Schools","760308","Braxton Craven Middle","Piedmont-Triad","C",59,"C",64,"D",54,"Met",70.7,56,60,52,NA,NA,NA,NA,NA,NA,NA,NA,""
"Randolph County Schools","760316","Coleridge Elementary","Piedmont-Triad","C",62,"C",58,"C",62,"Exceeded",90.6,55,51,56,65,NA,NA,NA,NA,NA,NA,NA,""
